username,review,calificacion
Irik Palacios,"Excelente comida, toda una experiencia, en definitiva les recomiendo el pulpo a la Mario y el Babaganoush, una buena variedad de vinos, tal vez podrían brindar un poco más de atención a las ocasiones especiales con algún detalle. Fuera de eso, el lugar es muy bonito. Todos los alimentos que probamos fueron deliciosos.",4
Michelle Sanmiguel,Los mejores canelones del mundoooo. En general toda la comida es deliciosa y la atención es excelente.,4
Alex J.,"Buen lugar para desayunar, alimentos con buen sabor y lo que más me gustó fue el excelente servicio.",4
Grecia Montejo,Ameeeee este lugar ,4
Ricardo C. A.,"Lugar increíble, la atención, la calidad de los alimentos, la presentación, todo es perfecto. Súper recomendable",4
Perla Romero,"Excelente servicio y con todas las medidas de sanidad ante covid, siguieron el protocolo de toma de datos y temperatura, los empleados con careta y cubrebocas.…",4
Delfina Sj,"Pequeñito, pero buen ambiente. Súper amable el gerente y los meseros. Todas las entradas muy buenas. I'll be Back",4
Arantza Moratilla,"Gran sabor de la comida, excelente atención y ambiente agradable. Los precios son algo altos, pero definitivamente obtienes lo que pagas.",4
AZU ALDRETE,"De los mejores lugares, excelente atención, comida exquisita, panadería de primera, café soberbio, distancia cuidada, una maravillosa experiencia.",4
Greta de León,"Muy lindo lugar. La comida es deliciosa, muy buen servicio y carta de vinos.",4
Epifanio De la Vega,Buen lugar muy agradable,4
Casas Jasso Maria Jose - 3IM08,"Muy buen restaurante, excelente servicio por parte de todo el personal y los precios son accesibles. Super recomendable",4
Javier Sotomayor,"Gran lugar, es muy bonito. Pero no hay mucha variedad de alimentos",3
Leymi Cavazos,"Muy bonito el lugar, la sazón de los alimentos muy buena, nos ofrecieron agua con romero, como digestivo muy rico todo.",4
Isabellina Perez,"Pequeño restaurante, acogedor, discreto, deliciosos tragos, si quieres comer rico en una atmósfera de tranquila, este lugar es ideal, excelente servicio.",4
DOM DOM,Comida muy rica y muy buen servicio,4
David Melgarejo,Lamentablemente tres personas de las que fuimos nos enfermamos del estómago . Era nuestra primera ocasión en ese lugar y no nos quedaron ganas de regresar ni recomendarlo,1
Rosario Espinoza,¡excelente la tabla de quesos y los canelones! muy atento el servicio,4
Eric Martínez,"Bonito lugar y alimentos muy deliciosos. Solo un detalle, sus precios en la carta son más IVA y no te lo especifica la carta.",3
Mariana Salazar,Super rico y ambiente increíble,4
Ulyses Alvarez,"La comida excelente, todo delicioso, los postres riquisimos, el detalle de la entrada muy bueno y delicioso, el servicio detallado y muy amables todos. Completamente recomendable.",3
Gerardo Taube,Excelente todo! Siempre voy y cada dia lo disfruto mas!,4
diana varela aguirre,"Excelente calidad, servicio, un lugar diferente, excelente comida! Es toda una experiencia",4
Francesco Abitia Laguna,"Buen sabor, variedad y un toque diferente, trato amable",4
Susana Mandujano Perez,"Excelente atención y la comida súper rica, súper recomendable, el carpaccio de betabel, el tamal de frijol, el fideo seco y la Carlota de limón. Pidan platillos al centro para compartir excelente opción para probar de todo!",4
Miguel Angel Hernandez P.,"La verdad íbamos a NIDO jeje... pero vimos este a un costado vimos la carta y bueno fue imposible que no se antojara el Menú, además nos ofrecieron una mesa al interior al momento y podría decir que es una Joya en bruto... por fuera no se…",4
Patri Seva,"Un restaurante acogedor, muy buen servicio y comida variada y exquisita",3
Antonio Montes,"Muy buena opción, si no quieres esperar 2hrs. a encontrar lugar en nido, muy sabor aunque tienen mesas afuera recomiendo q entren a lugar q esta muy padre",4
Lorena González,Muy feliz todo,4
Jonnathan Martinez,Excelente servicio,4
Dializet Quez,Deliciosa comida y el ambiente es magnífico,4
Carlos cruz,Muy rico ,4
Sebastian Ocampo,Fuimos a desayunar. Los platillos son muy buenos ! Prueben el rollo de canela es espectacular.…,3
Luis Miguel Torres,"Me encanto la comida de ese lugar. Es un restaurante pequeño, medio escondido, denle gracias a IG por que por ahí lo conocimos. La calidad de los platillos es muy buena, la mezcla de sabores y atención al detalle en los alimentos es muy…",3
Arual Moca,"Un bonito lugar, atención y comida excelente",4
Jazmín Isol Prado,Bien rico pero algo elevados los precios,4
franck bestel,Sempre Buenissimo ,4
Heidi M,"Me recomendaron mucho el lugar, tenía altas expectativas pero no me pareció extraordinario. El precio es decente y el sabor de los alimentos está bien, tiene la opción de all day brunch. Recomiendo el English breaksfast y se agradece que te den agua todo el tiempo :) .",3
Nancy Montemayor,"Excelente relación calidad y precio, la comida es muy rica y la atención bastante buena. Seguro volvemos",4
Olivia López,Muy buen servicio y sabor de los alimentos. Hay poca variedad pero muy recomendable.,4
Ana Laura Rodríguez,"Muy tardado el servicio , buena comida",3
gabriela c,"La comida es rica, y los precios van acorde a las porciones y calidad",3
Norma R,"La atención muy buena. La comida sensacional, todo estuvo estupendo. Una carta de vinos muy buena, no hay mucha variedad pero lo que tienen de…",4
Luis Vaca,"Excelente , comida, lugar, y música, fue un placer comer en Sonia.",4
Pain Rikudou,"Variedad, inclusión y consideración en carta. Excelente calidad en los productos y rapidez en el servicio.",4
lina caballero,Todo delicioso,4
Coral Lecourtoix,"Pedí las albóndigas de ternera, estaban un poco frías a mi gusto y un poco insaboras. Buena atención y el lugar está muy agusto",3
Carolina Guerrero,"¡Excelente y acogedor lugar! Me encantaron los alimentos, la música y la decoración.",4
Omar Mendoza,Pocas veces se junta la buena comida con el gran servicio y un bonito lugar. Sonia tiene todo eso y más. Volvería cada fin de semana.,4
José Luis Pérez,"La comida muy buena, el servicio bueno, el precio razonable",4
Fernando Garcia,Excelente,4
Julie H,"Rico, bonito, te atienden súper bien. Solo deberían arreglar las puertas de los baños... no cierran bien y si la empujas por fuera se abre.",3
Yocelyn Apreza,"Deliciosa la crema de papa y chorizo. Exquisito el pulpo a la Mario y el postre estuvo espectacular...camote en tacha. Definitivamente volveré y lo recomiendo ampliamente. El servicio estuvo súper bien, tremendamente amables.",4
Laura Rodriguez Rivera,"El mesero nada atento, nos queria ya correr y pensé que la comida iba a estar súper deliciosa pero solo es buena.",2
Alberto Brian Fernández Alducin,Tiene un toque hogareño y seguro te hará querer regresar,4
Mario Orozco,"Agradable pero a mi parecer un poco caro, las porciones son pequeñas pues son platillos gourmet.",3
Zalma Gómez Ronquillo,"Hice una reservación adentro, a fuerza querían que me sentara afuera y adentro estaba vacío",0
Jose Antonio Martinez,"Gran descubrimiento, lugar súper agradable, comida deliciosa y opciones sin gluten. Para repetir!",4
Juan Carlos Zamora,Muy rico y muy buen servicio,4
Carolina Wallerstein,"Me pareció excelente la propuesta, retoman los sabores de la abuela pero con un giro muy actual y muy cuidado, además de que el menú es para todos los gustos, probamos desde un salpicón de pulpo hasta unos ravioles caseros buenísimos! Una muy buena opción para comer en la Juárez, volveremos pronto!",4
guillaume pelletier,"INCREÍBLE decoración todo es perfecto excepto un detalle ... la comida, si buscas un lugar perfecto para fotos en IG es el ideal pero si buscas buena comida con precio razonable, no es el lugar. Visite el restaurante con mis amigos…",0
Kuriz Olm,Delicioso y una atención extraordinaria.,4
Kassandra VL,Excelente lugar para comer,4
Juan Manuel Arrigunaga Rosas,"El lugar es bonito y agradable, es lo que llamó mi atención y me invitó a entrar. La comida en general es rica pero le faltó un toque para ser deliciosa, a los ravioles de plano les faltó sal; por otro lado, los tacos de papada me encantaron. Los precios me sorprendieron para bien, accesibles y justos. Volvería.",3
Bellatrix Arciniega,"Todo estuvo esquisito, hay muchas opciones para Veganos ",4
JOSE FRANCISCO HERNANDEZ GOMEZ,"Comida muy rica, excelente servicio, a gusto, muy buena igiene y precios accesibles, lugar acogedor.",4
Alex Bukstein,"Increíble este lugar , me sorprendió mucho ya al entrar la decoración y ambientación . La atención ideal . Soy extranjero y me sentí muy a gusto todo el tiempo , el menú muy variado de comida internacional y se nota que tiene mucho trabajo por detrás . Recomiendo la lengua a la vinagreta! 100% recomendable",4
Gilberto Mañon,LA COMIDA DELICIOSA!!! GRACIAS POR LA EXCELENTE ATENCIÓN. EXCELENTE DECORACIÓN TE HACE SENTIR EN CASA. LA RELACIÓN DE CALIDAD VS PRECIO SE ME HIZO JUSTA INCLUSO ECONÓMICO.…,4
Alex de la Selva,Muy recomendable. El pulpo a la Mario!! Su servicio...,4
Josianne Seydoux,"Vale mucho la pena. Tragos excelentes, interesante selección de vinos, me gusta que la carta es corta. Muy rico y algunos sabores sorprendentes. Me dieron ganas de volver!!! El ambiente y la música muy agradables y el servicio fue amable sin ser demasiado encimoso. Una joyita!",4
Jorge Aguilar,Sencillo y elegante. La propuesta culinaria es sorprendente y la música más el ambiente son perfectos para pasar un rato más que agradable. Felicitaciones a todo el equipo de Sonia.,4
Pedro Aparicio,"Excelentes sabores, equipo super capacitado con medidas COVID, ambiente agradable para tener una comida o desayuno como de hotel. Nos atendió Adonay y cuido de todos los detalles. Volveremos!!",4
oswaldo manuel trejo almazan,"Delicioso, bien servicio,",4
Peter Dongelmans,Exquisito,4
Jorge Torres,Excente lugar y a buen precio para desayunar no como el lugar de la esquina llamado nido que caro y x,4
Alfredo Trujillo,Super rico y bien presentado. Precios accesibles,4
Juan Carlos Hernandez,"Excelente sabor, servicio, precio y calidad.",4
Normsta,"Un lugar agradable, delicioso y a muy buen precio. El mole con carnitas de guajolote simplemente delicioso y el postre de camote en tacha fue espectacular. El pan de cortesía tenía una muy buena textura y la mantequilla para untar el pan…",4
Rodrigo Alcocer M,"Delicioso. Los tacos de papada, la pasta, el postre y excelente servicio. Muy recomendable",4
Adriana Almada,"Muy acogedor, conforta le, excelente atención y comida deliciosa. La spa de cebolla altamente recomendable. El pulpo en salsa Mario muy bueno",4
Fatima Jaydith Blancas,¡Todos los platillos deliciosos!,4
Mercedes Amador,De los mejores lugares que he conocido en mi vida. Delicioso,4
Roman Segura,Muy interesante. Su carta es corta pero rica. Lalo ravioles de calabaza están buenos y el mole con guajolote cumple también. Recomiendo dejarse llevar por las recomendaciones y aunque algunos platos parecen tener sabores complejos en…,4
Itzel T.P.,De parte de urgencias del hospital general de México Gracias por alimentarnos. Qué rica comida.,4
David Fuentes Zendejas,"Excelente propuesta, muy visual. El servicio es muy bueno y preparado. Carta interesante y buena relación precio calidad",4
Jenifer Córdova,Muy buena sorpresa! Me gustó la propuesta de alimentos y ambientación... quiero regresar!!,4
Gabriel Vives,"Excelente lugar, para una cena tranquila con excelentes platillos y buenas bebidas",4
Fernanda Garza,Una joya imperdible en la Ciudad de México,4
leonel rojas,"Muy buen servicio y calidad en sus alimentos, excelentes presentaciones de platillos.",3
Ana Flores,Lugar muy acogedor con excelente platillos que recuerdan a los de mis abuelos! Buena musica y seleccion de vinos! Ideal para juntarse con la familia y amigos para pasar un buen rato.,4
Fabiola Aguilar,"La Mejor comida mexicana que he probado, de principio a fin, el mejor servicio y atención, recomiendo todos los platillo que son servidos con esmero, las entradas  platos fuertes ensaladas y los deliciosos postres; no pueden faltar las bebidas maravillosas.",4
Moisés Gómez,"Un lugar muy cool, excelente servicio, muy buenos los postres.",4
Alan Robles,"Buena experiencia. El salpicón de pulpo y el churrasquito excelentes. La sopa de cebolla uhmm no soy fan si se echa un tiro con Niddo, sobre todo porque no hay que esperar una hora para agarrar mesa. Alimentense sanamente.",4
Federico Gramajo,"Excelente comida, muy buena carta de vinos.",4
Enrique M. Rizo,"Comida espectacular, hecha con amor y sin pretensiones, como lo haría tu abuela. Felicidades al equipo!! Altamente recomendada.",4
David Escalante S.,Comida sensacional y el lugar es acogedor y muy agradable. Muy recomendable.,4
Bubbles Almazan,Delicioso!!! Muy recomendable!!!,4
Grisel Gold,excelente lugar me encantó ! la comida como la que hacía mi abuela hecha con amor súper buen ambientado lo súper recomiendo vayan les va a encantar !,4
Paty Villanueva,Está carisimo y la comida es insuficiente,1
Marco Antonio Valencia Tello,Gran menú! Delicioso,4
Alejandro Valdez,Verdadero restaurante -si hemos de considerar el origen del término- de establecimiento reciente en la zona; local de acceso discreto e interiores con un diseño cuidado en donde el protagonista principal es su oferta gastronómica que…,4
Rafael Chabolla,Muy rics muy buena combinacion de sabores y excelente sazon. Atencion ok,4
Karina Sarmiento,El menú es sencillo y delicioso. El servicio d e primera. No vas a encontrar precios precisamente bajos pero lo vale. Cualquier cosa que pidas es deliciosa. Recomiendo las carnitas de guajolote con mole. Tienen una fijación curiosa por Lenny Kravitz jajajjaja,4
Mario Emmanuel Pavon,Es como comer con ese toque casa con un toque elegante,4
Esteparia8,Me encantó la decoración. La comida exquisita aunque me gustaría un poco más de variedad para vegetarianos.,4
Ricardo Ramos,Los mejores,4
Iptisam Salame,Extraordinario,4
Arturo J. Rangel,"Excelente cocina, platillos con mucho sabor",3
Valeria Villegas,"Excelente, y el postre mucho más....",4
Dulce Madrigal,Buen Servicio,4
SERGIO ARNAUD,El discreto encanto de la abuela.,4
Mou Funk,Buenísimo!!,4
Israel Galván,Excelente,4
juan francisco hernandez enriquez,Buena,4
Eleazar Leon,Excelentes desayunos,4
Alessandro Labelli,"Went for brunch on Sunday morning. It was a sunny day and we enjoyed we had reserved a table outside. The food was delicious. We ordered a bunch of different things: my favorite was the English muffin, but the chilaquiles were great too.…",4
Victor Liu,"Had a dinner there because of good reviews. Maybe is the food I ordered is not right, the food is not delicious to me. The service is good though.",1
Suzanne Aistrop,Absolutely fantastic! When a neighboring restaurant’s wait was too long we took a chance on Sonia’s and we’re so glad we did! They had an English breakfast and smoked salmon to die for! Plus the rice/ ice cream dessert was outstanding. The…,4
mayu,"Simple and delicious, service great, COVID-19 cautions  (Traducción de Google)…",4
Soodeh Montazeri,"Amazing food, lovely ambience, great service, and reasonable pricing. I ordered beef tongue, artichoke, ceviche peruvano, tamal, and duck gnocci. My favorites were beef tongue and ceviche. I just wished the ceviche has more…",4
Allie Haroutunian,"Absolutely delicious, service and food were incredible. Stumbled upon this place by accident. A very happy accident.",4
Andrew Tang,One of the best restaurants I’ve ever been to. The food is so tasty and the ingredients are very fresh and high quality. The ambiance is stylish and great for introverts too.…,4
sixpool,This is one of the top 3 best restaurants in CDMX. Everything about the food is perfect. The chefs cook like master artists. The ingredients taste like they’re of extremely high quality. I’ve been here twice in a week and if not for my…,4
Helcio Fernando Lenz,"Nice atmosphere, great food and very good service. (Traducción de Google)…",4
Rick Martin,The food and coffee was great and this place had a good ambience. (Traducción de Google)…,4
Peter Lau,"Exzellent! Service, Essen, Atmosphäre… Alles top!",4
Ewan Murdoch,"A real hidden gem. Very cosy and welcoming atmosphere, great service and delicious food at a very reasonable price. My favourite restaurant from my time in CDMX.…",4
Fernando Kondayen,"I’d sum up the taste of the food of this place with a phrase that a southern lady once said. “She’s not ugly, there’s just nothing pretty about her”.…",1
Daniel R. Rocha,"This place is a hidden gem! The interior is beautifully decorated and very cozy. For the food, everything we tried was delicious! Some dishes’ portions are too small considering the price. The menu is also quite limited. I highly recommend…",3
Jorge Monge,Fantastic food! The service was outstanding and the outside dining felt completely safe.…,4
Sergio Nieto,"Nice place with good service and good food. We tried the fideo seco, the sashimi, the octopus and the guajolote carnitas (my favorite). Everything was great. The lemon and chocolate deserts were also pretty good.…",3
Michael Haller,Great little gem in the heart of the city. Food was delicious and the atmosphere is amazing. Will definitely return!…,4
Juan Ber Villerias,Limited menu variety. Small portions with good taste. Normal Wine options on menu but some not available.…,2
Steven Marcotte,Wonderful dining experience.... recommended to all,3
Jimena Rico,Trendy restaurant in a great location. I went there for dinner with friends and sat outside because of covid. Inside looks beautiful and they have a nice glass-ceiling area at the back that doesn’t really have ventilation. We shared two…,4
Márcio Paiva,"Amazing staff, food and space! I especially enjoyed the outside tables at night and the very chill music…",4
Oleksandr Nikulin,(Traducción de Google) Gran lugar. La cocina está adaptada para los europeos. El chef se acercó personalmente a nosotros para aclarar el pedido. Recomiendo visitar. Eric…,4
Adriano,The photo of the “meatballs” dish says it all. Any restaurant that has the courage to send this to a paying customer doesn’t care or respects its clientele. Appalled...…,0
Courtney Taylor,"The food is amazing, but the real highlight is the service. They serve an amuse bouche and give excellent recommendations all while being reasonably priced. The ceviche is fresh and bright. The house wine is also a stand out. The artichoke…",4
Juanchi Pereyra Barranco,"The best place to have breakfast , lunch or dinner in CDMX! The service is seriously one of the best in town!…",4
אסף אלול,Wow so good!! really delicious and cheap highly recommended:)…,4
Mara R,"Great staff, good food! (Traducción de Google) Excelente personal, buena comida!",4
carlos dominguez,Great food and service!! (Traducción de Google) Buena comida y servicio!,4
Elizabeth Leweling,"I loved everything about my visit. If anything, the waiter was slightly too attentive, but not in a ""need to turn these tables"" way, but sincerely wanted us to have a great time. The food was delicious and, compared to American prices,…",4
victor manuel luqueno sobreira,Great food! We loved it! (Traducción de Google) ¡Buena comida! ¡Nos encantó!,4
Carl Thompson,"Delicious, creative, and outstanding service. Highly recommended!!! (Traducción de Google)…",4
Emiliano Ruprah,"Cozy and intimate, with a carefully curated wine list, Sonia manages to serve up elegant dishes rooted in varied traditions. The atmosphere is warm but chic, the plates are exquisite and the space is graceful. Great for a date or to close…",4
Amnon Zohar,"On a recommendation of a Toronto chef we searched out Sonia on our tripo to Mexico City. The food is unbelievable, original perfectly presented and tasty beyond expectations. Who says so? My wife a trained chef at the Le Cordon Bleu in…",4
Natália Abreu,(Traducción de Google) ¡Asombroso! Buena comida (Original) Incrível! Comida excelente,4
Ian Whitmore,Excellent food & service in lovely setting. Highly recommended (Traducción de Google)…,4
geizel castellanos,"Cozy, great service, food has good taste although menu can have more variety. Desserts are delicious!…",3
Alejandro Muñoz,"Conceptual restaurant that screams ""Reinvent!"". They took traditional Mexican food and pushed the flavors and combinations to their limits reaching a perfect new experience…",4
Juliana Suarez,Good environment but few food options (Traducción de Google)…,3
C dlR,"Absolutely stunning place, food, and service! (Traducción de Google)…",4
Lorenzo Rojas-Bracho,"Outstanding place, perfectly cooked fish (Traducción de Google)…",4
Livia Alberola,Excellent desserts (Traducción de Google) Excelentes postres,4
Jacquelin Perez,,4
Miguel Valencia V,,4
Karime Chávez De León,,3
Luis Torres,,4
Cecilia Cruz Patiño,,4
R. U. Guzman,,2
Alix Santos,,4
Gonzalo Ramos,,4
Armando Martínez Leal,,2
Geraldine Carrillo,,4
Sonia Ramírez,,4
Francisco Morales,,4
Eugenia Pérez Olmos,,3
Germán Ayala,,4
Patricia Juarez,,4
Rubén López Moreno,,4
Lorena González,,4
Sargazo D. F. 6,,4
fabisarai hdez,,4
Luis Enrique Lara Rojas Loa,,4
Laura A,,4
Fidencio Daniel Santander Reyes (Fide),,3
Mary Ortiz,,4
Yaratze Santiago,,4
OMA HD,,4
Jose Maria Garcia Padilla,,4
David Jaimes Carmona,,4
Thalía Romero,,4
Estefanía Challa,,4
Miguel Vazquez,,4
Lucía Hesles,,4
Juan Carlos Luna,,4
Rodrigo Moreno,,4
Andrés Limón,,4
Joel Hernández,,4
Verónica Sánchez melesio,,2
Xim B,,3
Vanesa Corona,,4
OSCAR MONTAÑO CISNEROnjgdagadj0tS,,3
Daniel H,,3
Mariana Alamillo,,3
ALICIA CERVANTES,,4
Raquel Carolina Lizárraga,,3
Mariana Gutierrez,,4
Ruben Lira,,4
Alba Paola Quezada,,3
Paola Romero,,4
Marakaz SHARP,,0
Eduardo Hernandez Alcala,,2
monsta mst,,4
Erika Flores,,4
Ricardo Espinoza,,4
Sofi Cuevas,,3
Nora Huerta,,4
J. Careaga,,4
Céline Maillard,,4
Lina “Lina B” B,,3
Juan Patjane,,4
JOSE MANUEL FERNANDEZ LLONA,,4
Tania Scarlett,,4
NALLELY JOAHNA MATIAS ORTEGA,,4
Guadalupe Robles,,4
Jorge Velazquez,,4
Edmundo Stierle,,4
Vanessa Silva Luna,,4
carlos lópez porras,,3
Salome Navarro,,4
Miguel Vejar,,4
Ricardo Olvera,,4
pachemor,,4
Paulina Solvel,,4
Jafet Vargas,,4
Olga Mosorina,,4
Antonio Castro Menéndez,,4
Roberto Lima,,4
Karla G. R.Z,,4
Tino Vazquez,,4
Martha Velasco,,4
BrendaS MorenoE,,4
Luis Alberto López,,4
Daniel Eduardo Rojas Rodríguez,,4
Fernando M,,4
Jorge Rivera,,3
blumenliz ramos,,4
Santiago Garcia Trias,,4
Felipe Canela,,4
Elena Vega.,,4
Barby De Hernández,,4
Horacio Besson,,3
Mar Apreza,,3
PISANDO FUERTE (nashbarrera),,4
Azul Meyer Mijares,,4
Jose antonio Hernandez munguia,,4
Malena Romero,,4
